HGNC ID	Approved Symbol	Approved Name	Status	Previous Symbols	Synonyms	Chromosome	Accession Numbers	RefSeq IDs	Gene Family Tag	Gene family description	Gene family ID
32905	MIR649	microRNA 649	Approved	MIRN649	hsa-mir-649	22q11.21		NR_030379	MIR	MicroRNAs	476
49962	MIR6499	microRNA 6499	Approved		hsa-mir-6499	5q33.1		NR_106752	MIR	MicroRNAs	476
32906	MIR650	microRNA 650	Approved	MIRN650	hsa-mir-650	22q11.22		NR_030755	MIR	MicroRNAs	476
49935	MIR6500	microRNA 6500	Approved		hsa-mir-6500	1p32.3		NR_106754	MIR	MicroRNAs	476
50033	MIR6501	microRNA 6501	Approved		hsa-mir-6501	21q22.11		NR_106756	MIR	MicroRNAs	476
50062	MIR6502	microRNA 6502	Approved		hsa-mir-6502	12q14.3		NR_106757	MIR	MicroRNAs	476
49968	MIR6503	microRNA 6503	Approved		hsa-mir-6503	11q12.2		NR_106758	MIR	MicroRNAs	476
49976	MIR6504	microRNA 6504	Approved		hsa-mir-6504	16q23.3		NR_106759	MIR	MicroRNAs	476
50104	MIR6505	microRNA 6505	Approved		hsa-mir-6505	12q13.11		NR_106760	MIR	MicroRNAs	476
50158	MIR6506	microRNA 6506	Approved		hsa-mir-6506	16p13.11		NR_106761	MIR	MicroRNAs	476
50199	MIR6507	microRNA 6507	Approved		hsa-mir-6507	10q24.2		NR_106762	MIR	MicroRNAs	476
50217	MIR6508	microRNA 6508	Approved		hsa-mir-6508	21q22.2		NR_106763	MIR	MicroRNAs	476
50207	MIR6509	microRNA 6509	Approved		hsa-mir-6509	7q33		NR_106764	MIR	MicroRNAs	476
32907	MIR651	microRNA 651	Approved	MIRN651	hsa-mir-651	Xp22.31		NR_030380	MIR	MicroRNAs	476
50101	MIR6510	microRNA 6510	Approved		hsa-mir-6510	17q21.2		NR_106765	MIR	MicroRNAs	476
50119	MIR6511A1	microRNA 6511a-1	Approved		hsa-mir-6511a-1	16p13.11		NR_106766	MIR	MicroRNAs	476
50150	MIR6511A2	microRNA 6511a-2	Approved		hsa-mir-6511a-2	16p13.11		NR_106969	MIR	MicroRNAs	476
50265	MIR6511A3	microRNA 6511a-3	Approved		hsa-mir-6511a-3	16p13.11		NR_106970	MIR	MicroRNAs	476
50188	MIR6511A4	microRNA 6511a-4	Approved		hsa-mir-6511a-4	16p12.3		NR_106971	MIR	MicroRNAs	476
50228	MIR6511B1	microRNA 6511b-1	Approved		hsa-mir-6511b-1	16p13.3		NR_106775	MIR	MicroRNAs	476
50230	MIR6511B2	microRNA 6511b-2	Approved		hsa-mir-6511b-2	16p13.11		NR_106965	MIR	MicroRNAs	476
50259	MIR6512	microRNA 6512	Approved		hsa-mir-6512	2q31.2		NR_106767	MIR	MicroRNAs	476
50247	MIR6513	microRNA 6513	Approved		hsa-mir-6513	2q35		NR_106768	MIR	MicroRNAs	476
50147	MIR6514	microRNA 6514	Approved		hsa-mir-6514	11q12.3		NR_106769	MIR	MicroRNAs	476
50227	MIR6515	microRNA 6515	Approved		hsa-mir-6515	19p13.13		NR_106770	MIR	MicroRNAs	476
50233	MIR6516	microRNA 6516	Approved		hsa-mir-6516	17q25.2		NR_106997	MIR	MicroRNAs	476
32908	MIR652	microRNA 652	Approved	MIRN652	hsa-mir-652	Xq23		NR_030381	MIR	MicroRNAs	476
32909	MIR653	microRNA 653	Approved	MIRN653	hsa-mir-653	7q21.3		NR_030388	MIR	MicroRNAs	476
32910	MIR654	microRNA 654	Approved	MIRN654	hsa-mir-654	14q32.31		NR_030390	MIR	MicroRNAs	476
32911	MIR655	microRNA 655	Approved	MIRN655	hsa-mir-655	14q32.31		NR_030391	MIR	MicroRNAs	476
32912	MIR656	microRNA 656	Approved	MIRN656	hsa-mir-656	14q32.31		NR_030392	MIR	MicroRNAs	476
32913	MIR657	microRNA 657	Approved	MIRN657	hsa-mir-657	17q25.3		NR_030394	MIR	MicroRNAs	476
32914	MIR658	microRNA 658	Approved	MIRN658	hsa-mir-658	22q13.1		NR_030395	MIR	MicroRNAs	476
32915	MIR659	microRNA 659	Approved	MIRN659	hsa-mir-659	22q13.1		NR_030396	MIR	MicroRNAs	476
32916	MIR660	microRNA 660	Approved	MIRN660	hsa-mir-660	Xp11.23		NR_030397	MIR	MicroRNAs	476
32917	MIR661	microRNA 661	Approved	MIRN661	hsa-mir-661	8q24.3		NR_030383	MIR	MicroRNAs	476
32918	MIR662	microRNA 662	Approved	MIRN662	hsa-mir-662	16p13.3		NR_030384	MIR	MicroRNAs	476
32919	MIR663A	microRNA 663a	Approved	MIRN663, MIR663	hsa-mir-663	20p11.1		NR_030386	MIR	MicroRNAs	476
35270	MIR663B	microRNA 663b	Approved	MIRN663B	hsa-mir-663b	2q21.2		NR_031608	MIR	MicroRNAs	476
35370	MIR664A	microRNA 664a	Approved	MIRN664, MIR664	hsa-mir-664	1q41		NR_031705	MIR	MicroRNAs	476
33662	MIR665	microRNA 665	Approved	MIRN665	hsa-mir-665	14q32.2		NR_030617	MIR	MicroRNAs	476
33135	MIR668	microRNA 668	Approved	MIRN668	hsa-mir-668	14q32.31		NR_030408	MIR	MicroRNAs	476
37304	MIR670	microRNA 670	Approved		hsa-mir-670	11p11.2		NR_031577	MIR	MicroRNAs	476
33134	MIR671	microRNA 671	Approved	MIRN671	hsa-mir-671	7q36.1		NR_030407	MIR	MicroRNAs	476
49996	MIR6715A	microRNA 6715a	Approved		hsa-mir-6715a	10q25.2		NR_106771	MIR	MicroRNAs	476
50249	MIR6715B	microRNA 6715b	Approved		hsa-mir-6715b	10q25.2		NR_106772	MIR	MicroRNAs	476
50048	MIR6716	microRNA 6716	Approved		hsa-mir-6716	11q23.3		NR_106773	MIR	MicroRNAs	476
50000	MIR6717	microRNA 6717	Approved		hsa-mir-6717	14q11.2		NR_106774	MIR	MicroRNAs	476
50195	MIR6718	microRNA 6718	Approved		hsa-mir-6718	18p11.31		NR_106776	MIR	MicroRNAs	476
50012	MIR6719	microRNA 6719	Approved		hsa-mir-6719	19q13.2		NR_106777	MIR	MicroRNAs	476
50032	MIR6720	microRNA 6720	Approved		hsa-mir-6720	6p25.3		NR_106778	MIR	MicroRNAs	476
50049	MIR6721	microRNA 6721	Approved		hsa-mir-6721	6p21.32		NR_106779	MIR	MicroRNAs	476
49927	MIR6722	microRNA 6722	Approved		hsa-mir-6722	9q34.3		NR_106780	MIR	MicroRNAs	476
50152	MIR6723	microRNA 6723	Approved		hsa-mir-6723	1p36.33		NR_106781	MIR	MicroRNAs	476
50009	MIR6726	microRNA 6726	Approved		hsa-mir-6726	1p36.33		NR_106784	MIR	MicroRNAs	476
50171	MIR6727	microRNA 6727	Approved		hsa-mir-6727	1p36.33		NR_106785	MIR	MicroRNAs	476
49961	MIR6728	microRNA 6728	Approved		hsa-mir-6728	1p36.23		NR_106786	MIR	MicroRNAs	476
50103	MIR6729	microRNA 6729	Approved		hsa-mir-6729	1p36.22		NR_106787	MIR	MicroRNAs	476
50222	MIR6730	microRNA 6730	Approved		hsa-mir-6730	1p36.21		NR_106788	MIR	MicroRNAs	476
50036	MIR6731	microRNA 6731	Approved		hsa-mir-6731	1p36.11		NR_106789	MIR	MicroRNAs	476
50066	MIR6732	microRNA 6732	Approved		hsa-mir-6732	1p34.3		NR_106790	MIR	MicroRNAs	476
50239	MIR6733	microRNA 6733	Approved		hsa-mir-6733	1p34.2		NR_106791	MIR	MicroRNAs	476
50219	MIR6734	microRNA 6734	Approved		hsa-mir-6734	1p34.2		NR_106792	MIR	MicroRNAs	476
50126	MIR6735	microRNA 6735	Approved		hsa-mir-6735	1p34.2		NR_106793	MIR	MicroRNAs	476
50072	MIR6736	microRNA 6736	Approved		hsa-mir-6736	1q21.1		NR_106794	MIR	MicroRNAs	476
50273	MIR6737	microRNA 6737	Approved		hsa-mir-6737	1q21.3		NR_106795	MIR	MicroRNAs	476
49939	MIR6738	microRNA 6738	Approved		hsa-mir-6738	1q22		NR_106796	MIR	MicroRNAs	476
50165	MIR6739	microRNA 6739	Approved		hsa-mir-6739	1q32.1		NR_106797	MIR	MicroRNAs	476
50082	MIR6740	microRNA 6740	Approved		hsa-mir-6740	1q32.1		NR_106798	MIR	MicroRNAs	476
50004	MIR6741	microRNA 6741	Approved		hsa-mir-6741	1q42.12		NR_106799	MIR	MicroRNAs	476
50090	MIR6742	microRNA 6742	Approved		hsa-mir-6742	1q42.13		NR_106800	MIR	MicroRNAs	476
50008	MIR6743	microRNA 6743	Approved		hsa-mir-6743	11p15.5		NR_106801	MIR	MicroRNAs	476
50051	MIR6744	microRNA 6744	Approved		hsa-mir-6744	11p15.5		NR_106802	MIR	MicroRNAs	476
50106	MIR6745	microRNA 6745	Approved		hsa-mir-6745	11p11.2		NR_106803	MIR	MicroRNAs	476
49925	MIR6746	microRNA 6746	Approved		hsa-mir-6746	11q12.2		NR_106804	MIR	MicroRNAs	476
50027	MIR6747	microRNA 6747	Approved		hsa-mir-6747	11q12.3		NR_106805	MIR	MicroRNAs	476
50141	MIR6748	microRNA 6748	Approved		hsa-mir-6748	11q12.3		NR_106806	MIR	MicroRNAs	476
50087	MIR6749	microRNA 6749	Approved		hsa-mir-6749	11q13.1		NR_106807	MIR	MicroRNAs	476
33351	MIR675	microRNA 675	Approved	MIRN675	hsa-mir-675	11p15.5		NR_030533	MIR	MicroRNAs	476
49965	MIR6750	microRNA 6750	Approved		hsa-mir-6750	11q13.1		NR_106808	MIR	MicroRNAs	476
49983	MIR6751	microRNA 6751	Approved		hsa-mir-6751	11q13.1		NR_106809	MIR	MicroRNAs	476
50020	MIR6752	microRNA 6752	Approved		hsa-mir-6752	11q13.2		NR_106810	MIR	MicroRNAs	476
50255	MIR6753	microRNA 6753	Approved		hsa-mir-6753	11q13.2		NR_106811	MIR	MicroRNAs	476
50203	MIR6754	microRNA 6754	Approved		hsa-mir-6754	11q13.4		NR_106812	MIR	MicroRNAs	476
50224	MIR6755	microRNA 6755	Approved		hsa-mir-6755	11q14.2		NR_106813	MIR	MicroRNAs	476
49974	MIR6756	microRNA 6756	Approved		hsa-mir-6756	11q23.3		NR_106814	MIR	MicroRNAs	476
50160	MIR6757	microRNA 6757	Approved		hsa-mir-6757	12q13.13		NR_106815	MIR	MicroRNAs	476
50038	MIR6758	microRNA 6758	Approved		hsa-mir-6758	12q13.3		NR_106816	MIR	MicroRNAs	476
50063	MIR6759	microRNA 6759	Approved		hsa-mir-6759	12q14.1		NR_106817	MIR	MicroRNAs	476
38880	MIR676	microRNA 676	Approved		hsa-mir-676	Xq13.1		NR_037494	MIR	MicroRNAs	476
49955	MIR6760	microRNA 6760	Approved		hsa-mir-6760	12q24.12		NR_106818	MIR	MicroRNAs	476
49949	MIR6761	microRNA 6761	Approved		hsa-mir-6761	12q24.12		NR_106819	MIR	MicroRNAs	476
50168	MIR6762	microRNA 6762	Approved		hsa-mir-6762	12q24.13		NR_106820	MIR	MicroRNAs	476
50139	MIR6763	microRNA 6763	Approved		hsa-mir-6763	12q24.33		NR_106821	MIR	MicroRNAs	476
49994	MIR6764	microRNA 6764	Approved		hsa-mir-6764	14q32.2		NR_106822	MIR	MicroRNAs	476
50030	MIR6765	microRNA 6765	Approved		hsa-mir-6765	14q32.33		NR_106823	MIR	MicroRNAs	476
49941	MIR6766	microRNA 6766	Approved		hsa-mir-6766	15q26.1		NR_106824	MIR	MicroRNAs	476
50133	MIR6767	microRNA 6767	Approved		hsa-mir-6767	16p13.3		NR_106825	MIR	MicroRNAs	476
50264	MIR6768	microRNA 6768	Approved		hsa-mir-6768	16p13.3		NR_106826	MIR	MicroRNAs	476
50079	MIR6769A	microRNA 6769a	Approved		hsa-mir-6769a	16p13.3		NR_106827	MIR	MicroRNAs	476
50016	MIR6769B	microRNA 6769b	Approved		hsa-mir-6769b	1q32.1		NR_106919	MIR	MicroRNAs	476
50223	MIR6770-1	microRNA 6770-1	Approved		hsa-mir-6770-1	16p13.11		NR_106828	MIR	MicroRNAs	476
50115	MIR6770-2	microRNA 6770-2	Approved		hsa-mir-6770-2	16p13.11		NR_107060	MIR	MicroRNAs	476
50034	MIR6770-3	microRNA 6770-3	Approved		hsa-mir-6770-3	16p12.3		NR_107061	MIR	MicroRNAs	476
50212	MIR6771	microRNA 6771	Approved		hsa-mir-6771	16q12.1		NR_106829	MIR	MicroRNAs	476
50064	MIR6772	microRNA 6772	Approved		hsa-mir-6772	16q21		NR_106830	MIR	MicroRNAs	476
50132	MIR6773	microRNA 6773	Approved		hsa-mir-6773	16q22.1		NR_106831	MIR	MicroRNAs	476
50202	MIR6774	microRNA 6774	Approved		hsa-mir-6774	16q24.1		NR_106832	MIR	MicroRNAs	476
50100	MIR6775	microRNA 6775	Approved		hsa-mir-6775	16q24.2		NR_106833	MIR	MicroRNAs	476
50193	MIR6776	microRNA 6776	Approved		hsa-mir-6776	17p13.3		NR_106834	MIR	MicroRNAs	476
50173	MIR6777	microRNA 6777	Approved		hsa-mir-6777	17p11.2		NR_106835	MIR	MicroRNAs	476
50183	MIR6778	microRNA 6778	Approved		hsa-mir-6778	17p11.2		NR_106836	MIR	MicroRNAs	476
50148	MIR6779	microRNA 6779	Approved		hsa-mir-6779	17q12		NR_106837	MIR	MicroRNAs	476
50069	MIR6780A	microRNA 6780a	Approved		hsa-mir-6780a	17q21.2		NR_106838	MIR	MicroRNAs	476
50237	MIR6780B	microRNA 6780b	Approved		hsa-mir-6780b	6p21.1		NR_106894	MIR	MicroRNAs	476
50185	MIR6781	microRNA 6781	Approved		hsa-mir-6781	17q21.31		NR_106839	MIR	MicroRNAs	476
50270	MIR6782	microRNA 6782	Approved		hsa-mir-6782	17q21.31		NR_106840	MIR	MicroRNAs	476
50159	MIR6783	microRNA 6783	Approved		hsa-mir-6783	17q21.31		NR_106841	MIR	MicroRNAs	476
49988	MIR6784	microRNA 6784	Approved		hsa-mir-6784	17q21.31		NR_106842	MIR	MicroRNAs	476
50206	MIR6785	microRNA 6785	Approved		hsa-mir-6785	17q25.1		NR_106843	MIR	MicroRNAs	476
49970	MIR6786	microRNA 6786	Approved		hsa-mir-6786	17q25.3		NR_106844	MIR	MicroRNAs	476
50209	MIR6787	microRNA 6787	Approved		hsa-mir-6787	17q25.3		NR_106845	MIR	MicroRNAs	476
50078	MIR6788	microRNA 6788	Approved		hsa-mir-6788	18p11.22		NR_106846	MIR	MicroRNAs	476
50094	MIR6789	microRNA 6789	Approved		hsa-mir-6789	19p13.3		NR_106847	MIR	MicroRNAs	476
50161	MIR6790	microRNA 6790	Approved		hsa-mir-6790	19p13.3		NR_106848	MIR	MicroRNAs	476
50097	MIR6791	microRNA 6791	Approved		hsa-mir-6791	19p13.3		NR_106849	MIR	MicroRNAs	476
50054	MIR6792	microRNA 6792	Approved		hsa-mir-6792	19p13.2		NR_106850	MIR	MicroRNAs	476
50251	MIR6793	microRNA 6793	Approved		hsa-mir-6793	19p13.2		NR_106851	MIR	MicroRNAs	476
50117	MIR6794	microRNA 6794	Approved		hsa-mir-6794	19p13.13		NR_106852	MIR	MicroRNAs	476
50031	MIR6795	microRNA 6795	Approved		hsa-mir-6795	19p13.12		NR_106853	MIR	MicroRNAs	476
50186	MIR6796	microRNA 6796	Approved		hsa-mir-6796	19q13.2		NR_106854	MIR	MicroRNAs	476
50169	MIR6797	microRNA 6797	Approved		hsa-mir-6797	19q13.2		NR_106855	MIR	MicroRNAs	476
50013	MIR6798	microRNA 6798	Approved		hsa-mir-6798	19q13.33		NR_106856	MIR	MicroRNAs	476
50162	MIR6799	microRNA 6799	Approved		hsa-mir-6799	19q13.33		NR_106857	MIR	MicroRNAs	476
50042	MIR6800	microRNA 6800	Approved		hsa-mir-6800	19q13.33		NR_106858	MIR	MicroRNAs	476
50178	MIR6801	microRNA 6801	Approved		hsa-mir-6801	19q13.41		NR_106859	MIR	MicroRNAs	476
50154	MIR6802	microRNA 6802	Approved		hsa-mir-6802	19q13.42		NR_106860	MIR	MicroRNAs	476
50035	MIR6803	microRNA 6803	Approved		hsa-mir-6803	19q13.42		NR_106861	MIR	MicroRNAs	476
50253	MIR6804	microRNA 6804	Approved		hsa-mir-6804	19q13.42		NR_106862	MIR	MicroRNAs	476
50215	MIR6805	microRNA 6805	Approved		hsa-mir-6805	19q13.42		NR_106863	MIR	MicroRNAs	476
49937	MIR6806	microRNA 6806	Approved		hsa-mir-6806	19q13.43		NR_106864	MIR	MicroRNAs	476
50191	MIR6807	microRNA 6807	Approved		hsa-mir-6807	19q13.43		NR_106865	MIR	MicroRNAs	476
50046	MIR6808	microRNA 6808	Approved		hsa-mir-6808	1p36.33		NR_106866	MIR	MicroRNAs	476
49926	MIR6809	microRNA 6809	Approved		hsa-mir-6809	2q35		NR_106867	MIR	MicroRNAs	476
49987	MIR6810	microRNA 6810	Approved		hsa-mir-6810	2q35		NR_106868	MIR	MicroRNAs	476
49944	MIR6811	microRNA 6811	Approved		hsa-mir-6811	2q37.3		NR_106869	MIR	MicroRNAs	476
50116	MIR6812	microRNA 6812	Approved		hsa-mir-6812	20q13.12		NR_106870	MIR	MicroRNAs	476
50017	MIR6813	microRNA 6813	Approved		hsa-mir-6813	20q13.33		NR_106871	MIR	MicroRNAs	476
50145	MIR6814	microRNA 6814	Approved		hsa-mir-6814	21q22.3		NR_106872	MIR	MicroRNAs	476
50225	MIR6815	microRNA 6815	Approved		hsa-mir-6815	21q22.3		NR_106873	MIR	MicroRNAs	476
50256	MIR6816	microRNA 6816	Approved		hsa-mir-6816	22q11.21		NR_106874	MIR	MicroRNAs	476
50112	MIR6817	microRNA 6817	Approved		hsa-mir-6817	22q11.23		NR_106875	MIR	MicroRNAs	476
49940	MIR6818	microRNA 6818	Approved		hsa-mir-6818	22q12.2		NR_106876	MIR	MicroRNAs	476
50155	MIR6819	microRNA 6819	Approved		hsa-mir-6819	22q12.3		NR_106877	MIR	MicroRNAs	476
50095	MIR6820	microRNA 6820	Approved		hsa-mir-6820	22q13.1		NR_106878	MIR	MicroRNAs	476
49980	MIR6821	microRNA 6821	Approved		hsa-mir-6821	22q13.33		NR_106879	MIR	MicroRNAs	476
49999	MIR6822	microRNA 6822	Approved		hsa-mir-6822	3p22.2		NR_106880	MIR	MicroRNAs	476
49952	MIR6823	microRNA 6823	Approved		hsa-mir-6823	3p21.31		NR_106881	MIR	MicroRNAs	476
49946	MIR6824	microRNA 6824	Approved		hsa-mir-6824	3p21.31		NR_106882	MIR	MicroRNAs	476
50208	MIR6825	microRNA 6825	Approved		hsa-mir-6825	3q21.3		NR_106883	MIR	MicroRNAs	476
50001	MIR6826	microRNA 6826	Approved		hsa-mir-6826	3q21.3		NR_106884	MIR	MicroRNAs	476
50234	MIR6827	microRNA 6827	Approved		hsa-mir-6827	3q22.2		NR_106885	MIR	MicroRNAs	476
50057	MIR6828	microRNA 6828	Approved		hsa-mir-6828	3q26.2		NR_106886	MIR	MicroRNAs	476
50055	MIR6829	microRNA 6829	Approved		hsa-mir-6829	3q29		NR_106887	MIR	MicroRNAs	476
49966	MIR6830	microRNA 6830	Approved		hsa-mir-6830	5q31.1		NR_106888	MIR	MicroRNAs	476
49936	MIR6831	microRNA 6831	Approved		hsa-mir-6831	5q31.3		NR_106889	MIR	MicroRNAs	476
50140	MIR6832	microRNA 6832	Approved		hsa-mir-6832	6p21.33		NR_106890	MIR	MicroRNAs	476
50245	MIR6833	microRNA 6833	Approved		hsa-mir-6833	6p21.32		NR_106891	MIR	MicroRNAs	476
50108	MIR6834	microRNA 6834	Approved		hsa-mir-6834	6p21.32		NR_106892	MIR	MicroRNAs	476
49963	MIR6835	microRNA 6835	Approved		hsa-mir-6835	6p21.31		NR_106893	MIR	MicroRNAs	476
50067	MIR6836	microRNA 6836	Approved		hsa-mir-6836	7p22.3		NR_106895	MIR	MicroRNAs	476
50125	MIR6837	microRNA 6837	Approved		hsa-mir-6837	7p13		NR_106896	MIR	MicroRNAs	476
50050	MIR6838	microRNA 6838	Approved		hsa-mir-6838	7p13		NR_106897	MIR	MicroRNAs	476
49953	MIR6839	microRNA 6839	Approved		hsa-mir-6839	7q11.21		NR_106898	MIR	MicroRNAs	476
50138	MIR6840	microRNA 6840	Approved		hsa-mir-6840	7q22.1		NR_106899	MIR	MicroRNAs	476
50070	MIR6841	microRNA 6841	Approved		hsa-mir-6841	8p21.2		NR_106900	MIR	MicroRNAs	476
50254	MIR6842	microRNA 6842	Approved		hsa-mir-6842	8p21.2		NR_106901	MIR	MicroRNAs	476
50240	MIR6843	microRNA 6843	Approved		hsa-mir-6843	8p21.1		NR_106902	MIR	MicroRNAs	476
50135	MIR6844	microRNA 6844	Approved		hsa-mir-6844	8q24.13		NR_106903	MIR	MicroRNAs	476
49956	MIR6845	microRNA 6845	Approved		hsa-mir-6845	8q24.3		NR_106904	MIR	MicroRNAs	476
50026	MIR6846	microRNA 6846	Approved		hsa-mir-6846	8q24.3		NR_106905	MIR	MicroRNAs	476
50022	MIR6847	microRNA 6847	Approved		hsa-mir-6847	8q24.3		NR_106906	MIR	MicroRNAs	476
50176	MIR6848	microRNA 6848	Approved		hsa-mir-6848	8q24.3		NR_106907	MIR	MicroRNAs	476
49991	MIR6849	microRNA 6849	Approved		hsa-mir-6849	8q24.3		NR_106908	MIR	MicroRNAs	476
50093	MIR6850	microRNA 6850	Approved		hsa-mir-6850	8q24.3		NR_106909	MIR	MicroRNAs	476
50083	MIR6851	microRNA 6851	Approved		hsa-mir-6851	9p13.3		NR_106910	MIR	MicroRNAs	476
49993	MIR6852	microRNA 6852	Approved		hsa-mir-6852	9p13.3		NR_106911	MIR	MicroRNAs	476
49945	MIR6853	microRNA 6853	Approved		hsa-mir-6853	9p13.3		NR_106912	MIR	MicroRNAs	476
50084	MIR6854	microRNA 6854	Approved		hsa-mir-6854	9q22.33		NR_106913	MIR	MicroRNAs	476
50061	MIR6855	microRNA 6855	Approved		hsa-mir-6855	9q34.11		NR_106914	MIR	MicroRNAs	476
50242	MIR6856	microRNA 6856	Approved		hsa-mir-6856	9q34.12		NR_106915	MIR	MicroRNAs	476
50263	MIR6857	microRNA 6857	Approved		hsa-mir-6857	Xp11.22		NR_106916	MIR	MicroRNAs	476
50250	MIR6858	microRNA 6858	Approved		hsa-mir-6858	Xq28		NR_106917	MIR	MicroRNAs	476
50039	MIR6859-1	microRNA 6859-1	Approved		hsa-mir-6859-1	1p36.33		NR_106918	MIR	MicroRNAs	476
49954	MIR6859-2	microRNA 6859-2	Approved		hsa-mir-6859-2	1p36.33		NR_107062	MIR	MicroRNAs	476
50248	MIR6859-3	microRNA 6859-3	Approved		hsa-mir-6859-3	15q26.3		NR_107063	MIR	MicroRNAs	476
50086	MIR6860	microRNA 6860	Approved		hsa-mir-6860	11q13.2		NR_106920	MIR	MicroRNAs	476
50129	MIR6861	microRNA 6861	Approved		hsa-mir-6861	12q24.13		NR_106921	MIR	MicroRNAs	476
50052	MIR6862-1	microRNA 6862-1	Approved		hsa-mir-6862-1	16p12.1		NR_106922	MIR	MicroRNAs	476
50192	MIR6862-2	microRNA 6862-2	Approved		hsa-mir-6862-2	16p11.2		NR_107058	MIR	MicroRNAs	476
49942	MIR6863	microRNA 6863	Approved		hsa-mir-6863	16q13		NR_106923	MIR	MicroRNAs	476
50226	MIR6864	microRNA 6864	Approved		hsa-mir-6864	17p13.2		NR_106924	MIR	MicroRNAs	476
50182	MIR6865	microRNA 6865	Approved		hsa-mir-6865	17p13.2		NR_106925	MIR	MicroRNAs	476
49932	MIR6866	microRNA 6866	Approved		hsa-mir-6866	17q21.1		NR_106926	MIR	MicroRNAs	476
50134	MIR6867	microRNA 6867	Approved		hsa-mir-6867	17q21.1		NR_106927	MIR	MicroRNAs	476
50096	MIR6868	microRNA 6868	Approved		hsa-mir-6868	17q25.1		NR_106928	MIR	MicroRNAs	476
50056	MIR6869	microRNA 6869	Approved		hsa-mir-6869	20p13		NR_106929	MIR	MicroRNAs	476
50184	MIR6870	microRNA 6870	Approved		hsa-mir-6870	20p12.2		NR_106930	MIR	MicroRNAs	476
49964	MIR6871	microRNA 6871	Approved		hsa-mir-6871	20q12		NR_106931	MIR	MicroRNAs	476
50037	MIR6872	microRNA 6872	Approved		hsa-mir-6872	3p21.31		NR_106932	MIR	MicroRNAs	476
50231	MIR6873	microRNA 6873	Approved		hsa-mir-6873	6p21.32		NR_106933	MIR	MicroRNAs	476
50146	MIR6874	microRNA 6874	Approved		hsa-mir-6874	7p22.1		NR_106934	MIR	MicroRNAs	476
50015	MIR6875	microRNA 6875	Approved		hsa-mir-6875	7q22.1		NR_106935	MIR	MicroRNAs	476
50181	MIR6876	microRNA 6876	Approved		hsa-mir-6876	8p21.2		NR_106936	MIR	MicroRNAs	476
50205	MIR6877	microRNA 6877	Approved		hsa-mir-6877	9q34.13		NR_106937	MIR	MicroRNAs	476
50269	MIR6878	microRNA 6878	Approved		hsa-mir-6878	1q21.2		NR_106938	MIR	MicroRNAs	476
49957	MIR6879	microRNA 6879	Approved		hsa-mir-6879	11q13.1		NR_106939	MIR	MicroRNAs	476
50187	MIR6880	microRNA 6880	Approved		hsa-mir-6880	12q24.31		NR_106940	MIR	MicroRNAs	476
50098	MIR6881	microRNA 6881	Approved		hsa-mir-6881	15q24.1		NR_106941	MIR	MicroRNAs	476
49928	MIR6882	microRNA 6882	Approved		hsa-mir-6882	15q24.1		NR_106942	MIR	MicroRNAs	476
50019	MIR6883	microRNA 6883	Approved		hsa-mir-6883	17p13.1		NR_106943	MIR	MicroRNAs	476
50091	MIR6884	microRNA 6884	Approved		hsa-mir-6884	17q21.1		NR_106944	MIR	MicroRNAs	476
50221	MIR6885	microRNA 6885	Approved		hsa-mir-6885	19p13.3		NR_106945	MIR	MicroRNAs	476
50121	MIR6886	microRNA 6886	Approved		hsa-mir-6886	19p13.2		NR_106946	MIR	MicroRNAs	476
50065	MIR6887	microRNA 6887	Approved		hsa-mir-6887	19q13.12		NR_106947	MIR	MicroRNAs	476
50071	MIR6888	microRNA 6888	Approved		hsa-mir-6888	2q24.2		NR_106948	MIR	MicroRNAs	476
50014	MIR6889	microRNA 6889	Approved		hsa-mir-6889	22q13.2		NR_106949	MIR	MicroRNAs	476
49990	MIR6890	microRNA 6890	Approved		hsa-mir-6890	3p21.31		NR_106950	MIR	MicroRNAs	476
50243	MIR6891	microRNA 6891	Approved		hsa-mir-6891	6p21.33		NR_106951	MIR	MicroRNAs	476
50053	MIR6892	microRNA 6892	Approved		hsa-mir-6892	7q34		NR_106952	MIR	MicroRNAs	476
50130	MIR6893	microRNA 6893	Approved		hsa-mir-6893	8q24.3		NR_106953	MIR	MicroRNAs	476
49938	MIR6894	microRNA 6894	Approved		hsa-mir-6894	Xp11.22		NR_106954	MIR	MicroRNAs	476
50210	MIR6895	microRNA 6895	Approved		hsa-mir-6895	Xp11.22		NR_106955	MIR	MicroRNAs	476
31638	MIR7-1	microRNA 7-1	Approved	MIRN7-1	hsa-mir-7-1	9q21.32		NR_029605	MIR	MicroRNAs	476
31639	MIR7-2	microRNA 7-2	Approved	MIRN7-2	hsa-mir-7-2	15q26.1		NR_029606	MIR	MicroRNAs	476
31640	MIR7-3	microRNA 7-3	Approved	MIRN7-3	hsa-mir-7-3	19p13.3		NR_029607	MIR	MicroRNAs	476
33654	MIR708	microRNA 708	Approved	MIRN708	hsa-mir-708	11q14.1		NR_030598	MIR	MicroRNAs	476
50085	MIR7106	microRNA 7106	Approved		hsa-mir-7106	12q24.13		NR_106956	MIR	MicroRNAs	476
50006	MIR7107	microRNA 7107	Approved		hsa-mir-7107	12q24.31		NR_106957	MIR	MicroRNAs	476
49998	MIR7108	microRNA 7108	Approved		hsa-mir-7108	19p13.3		NR_106958	MIR	MicroRNAs	476
